Order ID,Order Date,Ship Date,Ship Mode,Days to Ship Actual,Days to Ship Scheduled,Ship Status,Customer ID,Customer Name,Segment,Country/Region,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Sales Forecast,Sales Target,Price,Profit Ratio,Sales Target Status,forecast_bias,Sales Forecast Status
CA-2018-119634,8/11/2018,8/16/2018,Standard Class,5,6,Shipped Early,BW-11065,Barry Weirich,Consumer,United States,Raleigh,North Carolina,27604,South,FUR-FU-10004270,Furniture,Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",46,3,20,12,69,45,15.33,26.09,Target Achieved,23,Over Forecast
CA-2018-133396,8/13/2018,8/15/2018,First Class,2,1,Shipped Late,GK-14620,Grace Kelly,Corporate,United States,Greensboro,North Carolina,27405,South,OFF-AR-10001446,Office Supplies,Art,Newell 309,65,7,20,8,97,115,9.29,12.31,Target Not Achieved,32,Over Forecast
CA-2018-150441,8/13/2018,8/17/2018,Second Class,4,3,Shipped Late,RA-19285,Ralph Arnett,Consumer,United States,Richmond,Indiana,47374,Central,OFF-BI-10003529,Office Supplies,Binders,Avery Round Ring Poly Binders,11,4,0,6,17,396,2.75,54.55,Target Not Achieved,6,Over Forecast
CA-2018-120516,8/13/2018,8/17/2018,Standard Class,4,6,Shipped Early,CK-12595,Clytie Kelty,Consumer,United States,Marietta,Georgia,30062,South,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,6,3,0,3,8,396,2,50,Target Not Achieved,2,Over Forecast
CA-2018-148495,8/13/2018,8/13/2018,Same Day,0,0,Shipped On Time,SF-20065,Sandra Flanagan,Consumer,United States,Pomona,California,91767,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,32,3,0,10,47,29,10.67,31.25,Target Achieved,15,Over Forecast
CA-2018-112014,8/13/2018,8/20/2018,Standard Class,7,6,Shipped Late,ON-18715,Odella Nelson,Corporate,United States,Yucaipa,California,92399,West,OFF-AR-10003156,Office Supplies,Art,50 Colored Long Pencils,51,5,0,13,76,115,10.2,25.49,Target Not Achieved,25,Over Forecast
CA-2018-169656,8/13/2018,8/16/2018,First Class,3,1,Shipped Late,EJ-13720,Ed Jacobs,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,423,3,20,16,633,396,141,3.78,Target Achieved,210,Over Forecast
CA-2018-162369,8/15/2018,8/19/2018,Standard Class,4,6,Shipped Early,TT-21265,Tim Taslimi,Corporate,United States,Los Angeles,California,90045,West,OFF-ST-10000046,Office Supplies,Storage,Fellowes Super Stor/Drawer Files,323,2,0,61,484,307,161.5,18.89,Target Achieved,161,Over Forecast
CA-2018-142454,8/15/2018,8/19/2018,Standard Class,4,6,Shipped Early,RE-19450,Richard Eichhorn,Consumer,United States,Oakland,California,94601,West,OFF-ST-10003638,Office Supplies,Storage,Mobile Personal File Cube,70,3,0,19,105,67,23.33,27.14,Target Achieved,35,Over Forecast
CA-2018-142454,8/15/2018,8/19/2018,Standard Class,4,6,Shipped Early,RE-19450,Richard Eichhorn,Consumer,United States,Oakland,California,94601,West,FUR-FU-10004018,Furniture,Furnishings,Tensor Computer Mounted Lamp,104,7,0,28,156,115,14.86,26.92,Target Not Achieved,52,Over Forecast
US-2018-128090,8/16/2018,8/22/2018,Standard Class,6,6,Shipped On Time,JM-15865,John Murray,Consumer,United States,Phoenix,Arizona,85023,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,5,2,20,2,8,321,2.5,40,Target Not Achieved,3,Over Forecast
US-2018-164238,8/16/2018,8/20/2018,Standard Class,4,6,Shipped Early,JW-15955,Joni Wasserman,Consumer,United States,Philadelphia,Pennsylvania,19120,East,FUR-BO-10000780,Furniture,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,301,3,50,-205,451,289,100.33,-68.11,Target Achieved,150,Over Forecast
US-2018-126753,8/16/2018,8/20/2018,Standard Class,4,6,Shipped Early,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10003580,Technology,Phones,Cisco IP Phone 7961G-GE VoIP phone,520,4,40,-113,778,512,130,-21.73,Target Achieved,258,Over Forecast
US-2018-128090,8/16/2018,8/22/2018,Standard Class,6,6,Shipped On Time,JM-15865,John Murray,Consumer,United States,Phoenix,Arizona,85023,West,OFF-AR-10002255,Office Supplies,Art,Newell 346,2,1,20,0,3,321,2,0,Target Not Achieved,1,Over Forecast
US-2018-164238,8/16/2018,8/20/2018,Standard Class,4,6,Shipped Early,JW-15955,Joni Wasserman,Consumer,United States,Philadelphia,Pennsylvania,19120,East,OFF-ST-10002352,Office Supplies,Storage,Iris Project Case,45,7,20,3,67,321,6.43,6.67,Target Not Achieved,22,Over Forecast
US-2018-126753,8/16/2018,8/20/2018,Standard Class,4,6,Shipped Early,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10000130,Office Supplies,Paper,Xerox 199,10,3,20,3,15,27,3.33,30,Target Not Achieved,5,Over Forecast
US-2018-126753,8/16/2018,8/20/2018,Standard Class,4,6,Shipped Early,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,31,3,20,-5,47,512,10.33,-16.13,Target Not Achieved,16,Over Forecast
US-2018-128090,8/16/2018,8/22/2018,Standard Class,6,6,Shipped On Time,JM-15865,John Murray,Consumer,United States,Phoenix,Arizona,85023,West,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,1880,5,20,211,2815,1955,376,11.22,Target Not Achieved,935,Over Forecast
US-2018-128090,8/16/2018,8/22/2018,Standard Class,6,6,Shipped On Time,JM-15865,John Murray,Consumer,United States,Phoenix,Arizona,85023,West,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,313,8,20,106,469,321,39.12,33.87,Target Not Achieved,156,Over Forecast
US-2018-126753,8/16/2018,8/20/2018,Standard Class,4,6,Shipped Early,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,10,2,20,4,16,27,5,40,Target Not Achieved,6,Over Forecast
US-2018-126753,8/16/2018,8/20/2018,Standard Class,4,6,Shipped Early,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",3,2,70,-2,4,27,1.5,-66.67,Target Not Achieved,1,Over Forecast
US-2018-126753,8/16/2018,8/20/2018,Standard Class,4,6,Shipped Early,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10003727,Office Supplies,Binders,Avery Durable Slant Ring Binders With Label Holder,4,3,70,-3,6,27,1.33,-75,Target Not Achieved,2,Over Forecast
US-2018-126753,8/16/2018,8/20/2018,Standard Class,4,6,Shipped Early,SP-20860,Sung Pak,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10001488,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",254,3,20,0,381,252,84.67,0,Target Achieved,127,Over Forecast
CA-2018-119627,8/17/2018,8/23/2018,Standard Class,6,6,Shipped On Time,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345,West,OFF-AR-10000203,Office Supplies,Art,Newell 336,10,3,20,1,15,47,3.33,10,Target Not Achieved,5,Over Forecast
CA-2018-119627,8/17/2018,8/23/2018,Standard Class,6,6,Shipped On Time,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345,West,OFF-PA-10001937,Office Supplies,Paper,Xerox 21,36,7,20,13,54,47,5.14,36.11,Target Not Achieved,18,Over Forecast
CA-2018-111297,8/17/2018,8/21/2018,Standard Class,4,6,Shipped Early,SC-20440,Shaun Chance,Corporate,United States,New Bedford,Massachusetts,2740,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,52,9,0,23,78,48,5.78,44.23,Target Achieved,26,Over Forecast
CA-2018-119627,8/17/2018,8/23/2018,Standard Class,6,6,Shipped On Time,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345,West,TEC-AC-10001142,Technology,Accessories,First Data FD10 PIN Pad,253,4,20,-32,379,286,63.25,-12.65,Target Not Achieved,126,Over Forecast
CA-2018-119627,8/17/2018,8/23/2018,Standard Class,6,6,Shipped On Time,SC-20725,Steven Cartwright,Consumer,United States,Peoria,Arizona,85345,West,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,30,2,20,-5,45,286,15,-16.67,Target Not Achieved,15,Over Forecast
US-2018-130512,8/21/2018,8/25/2018,Standard Class,4,6,Shipped Early,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",663,6,20,-166,993,940,110.5,-25.04,Target Not Achieved,330,Over Forecast
CA-2018-130456,8/21/2018,8/26/2018,Standard Class,5,6,Shipped Early,DS-13180,David Smith,Corporate,United States,San Francisco,California,94122,West,OFF-ST-10000736,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,81,1,0,3,121,131,81,3.7,Target Not Achieved,40,Over Forecast
CA-2018-130456,8/21/2018,8/26/2018,Standard Class,5,6,Shipped Early,DS-13180,David Smith,Corporate,United States,San Francisco,California,94122,West,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,586,6,15,34,878,1320,97.67,5.8,Target Not Achieved,292,Over Forecast
CA-2018-144267,8/21/2018,8/23/2018,First Class,2,1,Shipped Late,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10000157,Office Supplies,Paper,Xerox 191,60,3,0,28,90,940,20,46.67,Target Not Achieved,30,Over Forecast
US-2018-130512,8/21/2018,8/25/2018,Standard Class,4,6,Shipped Early,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103,East,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,100,2,70,-83,149,940,50,-83,Target Not Achieved,49,Over Forecast
US-2018-130512,8/21/2018,8/25/2018,Standard Class,4,6,Shipped Early,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103,East,TEC-AC-10000290,Technology,Accessories,Sabrent 4-Port USB 2.0 Hub,22,4,20,4,33,22,5.5,18.18,Target Achieved,11,Over Forecast
CA-2018-144267,8/21/2018,8/23/2018,First Class,2,1,Shipped Late,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10001947,Office Supplies,Paper,Xerox 1974,24,4,0,12,36,940,6,50,Target Not Achieved,12,Over Forecast
CA-2018-122168,8/21/2018,8/26/2018,Standard Class,5,6,Shipped Early,HG-14965,Henry Goldwyn,Corporate,United States,Florence,Kentucky,41042,South,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",36,12,0,10,54,131,3,27.78,Target Not Achieved,18,Over Forecast
CA-2018-122168,8/21/2018,8/26/2018,Standard Class,5,6,Shipped Early,HG-14965,Henry Goldwyn,Corporate,United States,Florence,Kentucky,41042,South,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",18,3,0,8,26,131,6,44.44,Target Not Achieved,8,Over Forecast
CA-2018-144267,8/21/2018,8/23/2018,First Class,2,1,Shipped Late,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,4,1,0,2,6,940,4,50,Target Not Achieved,2,Over Forecast
CA-2018-154823,8/21/2018,8/25/2018,Standard Class,4,6,Shipped Early,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503,East,OFF-BI-10001098,Office Supplies,Binders,Acco D-Ring Binder w/DublLock,13,2,70,-9,19,131,6.5,-69.23,Target Not Achieved,6,Over Forecast
CA-2018-154823,8/21/2018,8/25/2018,Standard Class,4,6,Shipped Early,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503,East,FUR-CH-10003379,Furniture,Chairs,Global Commerce Series High-Back Swivel/Tilt Chairs,598,3,30,-43,896,1320,199.33,-7.19,Target Not Achieved,298,Over Forecast
CA-2018-154823,8/21/2018,8/25/2018,Standard Class,4,6,Shipped Early,KN-16390,Katherine Nockton,Corporate,United States,Springfield,Ohio,45503,East,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,26,1,20,-4,39,1320,26,-15.38,Target Not Achieved,13,Over Forecast
US-2018-130512,8/21/2018,8/25/2018,Standard Class,4,6,Shipped Early,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103,East,OFF-SU-10001935,Office Supplies,Supplies,Staple remover,3,2,20,-1,5,940,1.5,-33.33,Target Not Achieved,2,Over Forecast
CA-2018-144267,8/21/2018,8/23/2018,First Class,2,1,Shipped Late,NZ-18565,Nick Zandusky,Home Office,United States,San Francisco,California,94110,West,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,544,3,20,41,815,522,181.33,7.54,Target Achieved,271,Over Forecast
US-2018-130512,8/21/2018,8/25/2018,Standard Class,4,6,Shipped Early,SM-20320,Sean Miller,Home Office,United States,Allentown,Pennsylvania,18103,East,OFF-PA-10003625,Office Supplies,Paper,Xerox 1979,50,2,20,15,74,940,25,30,Target Not Achieved,24,Over Forecast
CA-2018-129854,8/22/2018,8/26/2018,Standard Class,4,6,Shipped Early,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10009,East,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder,17,4,0,8,25,16,4.25,47.06,Target Achieved,8,Over Forecast
CA-2018-132080,8/22/2018,8/25/2018,First Class,3,1,Shipped Late,DP-13105,Dave Poirier,Corporate,United States,New York City,New York,10035,East,OFF-BI-10003694,Office Supplies,Binders,"Avery 3 1/2"" Diskette Storage Pages, 10/Pack",50,6,20,16,75,45,8.33,32,Target Achieved,25,Over Forecast
CA-2018-114468,8/23/2018,8/23/2018,Same Day,0,0,Shipped On Time,TD-20995,Tamara Dahlen,Consumer,United States,Bolingbrook,Illinois,60440,Central,OFF-PA-10000809,Office Supplies,Paper,Xerox 206,10,2,20,4,16,1017,5,40,Target Not Achieved,6,Over Forecast
CA-2018-114468,8/23/2018,8/23/2018,Same Day,0,0,Shipped On Time,TD-20995,Tamara Dahlen,Consumer,United States,Bolingbrook,Illinois,60440,Central,OFF-FA-10003021,Office Supplies,Fasteners,Staples,12,8,20,2,18,1017,1.5,16.67,Target Not Achieved,6,Over Forecast
CA-2018-165624,8/23/2018,8/28/2018,Standard Class,5,6,Shipped Early,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AP-10001492,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",26,3,0,7,39,1017,8.67,26.92,Target Not Achieved,13,Over Forecast
CA-2018-165624,8/23/2018,8/28/2018,Standard Class,5,6,Shipped Early,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10002499,Office Supplies,Paper,Xerox 1890,98,2,0,49,147,1017,49,50,Target Not Achieved,49,Over Forecast
CA-2018-165624,8/23/2018,8/28/2018,Standard Class,5,6,Shipped Early,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,21,5,0,10,32,1017,4.2,47.62,Target Not Achieved,11,Over Forecast
CA-2018-165624,8/23/2018,8/28/2018,Standard Class,5,6,Shipped Early,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-PA-10002319,Office Supplies,Paper,Xerox 1944,194,5,0,95,290,1017,38.8,48.97,Target Not Achieved,96,Over Forecast
CA-2018-114468,8/23/2018,8/23/2018,Same Day,0,0,Shipped On Time,TD-20995,Tamara Dahlen,Consumer,United States,Bolingbrook,Illinois,60440,Central,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,6,2,80,-14,9,1017,3,-233.33,Target Not Achieved,3,Over Forecast
CA-2018-114468,8/23/2018,8/23/2018,Same Day,0,0,Shipped On Time,TD-20995,Tamara Dahlen,Consumer,United States,Bolingbrook,Illinois,60440,Central,OFF-SU-10004231,Office Supplies,Supplies,Acme Tagit Stainless Steel Antibacterial Scissors,32,4,20,3,47,1017,8,9.38,Target Not Achieved,15,Over Forecast
CA-2018-165624,8/23/2018,8/28/2018,Standard Class,5,6,Shipped Early,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-LA-10003190,Office Supplies,Labels,Avery 474,9,3,0,4,13,1017,3,44.44,Target Not Achieved,4,Over Forecast
CA-2018-165624,8/23/2018,8/28/2018,Standard Class,5,6,Shipped Early,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,252,9,0,48,377,254,28,19.05,Target Not Achieved,125,Over Forecast
CA-2018-165624,8/23/2018,8/28/2018,Standard Class,5,6,Shipped Early,FH-14350,Fred Harton,Consumer,United States,Atlanta,Georgia,30318,South,OFF-AP-10000828,Office Supplies,Appliances,Avanti 4.4 Cu. Ft. Refrigerator,543,3,0,152,813,1017,181,27.99,Target Not Achieved,270,Over Forecast
CA-2018-102491,8/24/2018,8/28/2018,Standard Class,4,6,Shipped Early,KW-16435,Katrina Willman,Consumer,United States,Florence,Kentucky,41042,South,TEC-PH-10001619,Technology,Phones,LG G3,588,3,0,171,881,3511,196,29.08,Target Not Achieved,293,Over Forecast
CA-2018-123939,8/24/2018,8/26/2018,Second Class,2,3,Shipped Early,MS-17710,Maurice Satty,Consumer,United States,Bowling Green,Ohio,43402,East,TEC-PH-10000923,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",27,3,40,4,40,3511,9,14.81,Target Not Achieved,13,Over Forecast
CA-2018-146563,8/24/2018,8/28/2018,Standard Class,4,6,Shipped Early,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,Central,OFF-ST-10001511,Office Supplies,Storage,Space Solutions Commercial Steel Shelving,724,14,20,-136,1084,1893,51.71,-18.78,Target Not Achieved,360,Over Forecast
CA-2018-113740,8/24/2018,8/28/2018,Second Class,4,3,Shipped Late,SC-20380,Shahid Collister,Consumer,United States,New York City,New York,10035,East,FUR-FU-10000010,Furniture,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",15,3,0,5,22,906,5,33.33,Target Not Achieved,7,Over Forecast
CA-2018-123939,8/24/2018,8/26/2018,Second Class,2,3,Shipped Early,MS-17710,Maurice Satty,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-ST-10003208,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,436,3,20,49,652,1893,145.33,11.24,Target Not Achieved,216,Over Forecast
CA-2018-139584,8/24/2018,8/28/2018,Standard Class,4,6,Shipped Early,EM-13810,Eleni McCrary,Corporate,United States,New York City,New York,10009,East,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,26,2,0,12,39,24,13,46.15,Target Achieved,13,Over Forecast
CA-2018-102491,8/24/2018,8/28/2018,Standard Class,4,6,Shipped Early,KW-16435,Katrina Willman,Consumer,United States,Florence,Kentucky,41042,South,TEC-MA-10000864,Technology,Machines,Cisco 9971 IP Video Phone Charcoal,3080,7,0,1417,4613,3511,440,46.01,Target Not Achieved,1533,Over Forecast
CA-2018-146563,8/24/2018,8/28/2018,Standard Class,4,6,Shipped Early,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,Central,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,919,5,30,-118,1376,906,183.8,-12.84,Target Achieved,457,Over Forecast
CA-2018-169299,8/24/2018,8/26/2018,First Class,2,1,Shipped Late,DO-13435,Denny Ordway,Consumer,United States,Portland,Oregon,97206,West,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",7,3,20,1,11,1893,2.33,14.29,Target Not Achieved,4,Over Forecast
CA-2018-139584,8/24/2018,8/28/2018,Standard Class,4,6,Shipped Early,EM-13810,Eleni McCrary,Corporate,United States,New York City,New York,10009,East,FUR-TA-10001539,Furniture,Tables,Chromcraft Rectangular Conference Tables,284,2,40,-76,426,287,142,-26.76,Target Not Achieved,142,Over Forecast
CA-2018-123939,8/24/2018,8/26/2018,Second Class,2,3,Shipped Early,MS-17710,Maurice Satty,Consumer,United States,Bowling Green,Ohio,43402,East,OFF-LA-10003190,Office Supplies,Labels,Avery 474,7,3,20,3,10,1893,2.33,42.86,Target Not Achieved,3,Over Forecast
CA-2018-146563,8/24/2018,8/28/2018,Standard Class,4,6,Shipped Early,CB-12025,Cassandra Brandow,Consumer,United States,Arlington,Texas,76017,Central,OFF-BI-10003981,Office Supplies,Binders,"Avery Durable Plastic 1"" Binders",3,3,80,-4,4,1893,1,-133.33,Target Not Achieved,1,Over Forecast
CA-2018-102491,8/24/2018,8/28/2018,Standard Class,4,6,Shipped Early,KW-16435,Katrina Willman,Consumer,United States,Florence,Kentucky,41042,South,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,80,4,0,18,120,3511,20,22.5,Target Not Achieved,40,Over Forecast
